n, q, tp, g, app, MOS, stdev, Queue, SU
60, R,140,0, hostVID,4.028189310196436,0.2018243263169272,527648.0,0.9290249302721092
60, R,140,0, hostLVD,4.306008045449788,0.0276623818638624,527648.0,0.583304926347462
60, R,140,0, hostFDO,4.072018561129141,1.491966971440982e-05,527648.0,0.9612153217474496
60, R,150,0, hostVID,4.029072454642968,0.14866958082839,527648.0,0.9304853474206352
60, R,150,0, hostLVD,4.301006734668155,0.0350558922536704,527648.0,0.544450398046398
60, R,150,0, hostFDO,4.187562999604278,2.6002130477847896e-05,527648.0,0.958453741369048
70, B,50,0, hostVID,1.3144561771410377,0.0044942923966542,11992.0,0.0602114086734694
70, B,50,0, hostLVD,1.494532859709135,0.0588955801875828,23984.0,0.1951501362637362
70, B,50,0, hostFDO,2.132077023566384,0.0355937932305182,23984.0,0.8689839380102042
70, B,60,0, hostVID,2.853920023400649,0.1365434847872497,23984.0,0.6594437980442176
70, B,60,0, hostLVD,1.5521996158573612,0.0828883712002455,23984.0,0.1842186140763998
70, B,60,0, hostFDO,2.576606476079801,0.0006134563460582,35976.0,0.9442672852891169
70, B,70,0, hostVID,3.103570901387759,0.0737815853056075,23984.0,0.652239493075802
70, B,70,0, hostLVD,2.305989599890956,0.101947825206888,35976.0,0.3000951453240637
70, B,70,0, hostFDO,2.82325960252557,3.4072451298450475e-05,35976.0,0.9360256776603508
70, B,80,0, hostVID,3.0745019145661736,0.1934117952738939,23984.0,0.6373876862244902
70, B,80,0, hostLVD,2.373766046227368,0.1228130144410879,35976.0,0.280910796899529
70, B,80,0, hostFDO,1.7497094595066924,0.080761177461411,35976.0,0.4339092771045919
70, B,90,0, hostVID,3.127424528394182,0.1893628168973804,23984.0,0.6365291207482996
70, B,90,0, hostLVD,2.4597888163430994,0.1128753903138442,35976.0,0.2617968984824699
70, B,90,0, hostFDO,3.2649992589740813,0.0005690055896984,47968.0,0.9401975700113384
70, B,100,0, hostVID,3.2063250014711846,0.1326749809238144,23984.0,0.6022512122448981
70, B,100,0, hostLVD,2.4707619441873283,0.1044258602838555,47968.0,0.2337497797488226
70, B,100,0, hostFDO,3.434773016495742,9.565374437287822e-06,47968.0,0.933406253571428
70, B,110,0, hostVID,3.375349876128137,0.1557214425105524,35976.0,0.6627399487476808
70, B,110,0, hostLVD,2.469317690736045,0.1102599392184905,47968.0,0.2322399122306265
70, B,110,0, hostFDO,3.5799135603667174,0.0059899116102966,59960.0,0.9226329446892392
70, B,120,0, hostVID,3.723539165806286,0.0473576800500064,35976.0,0.7643516539115647
70, B,120,0, hostLVD,2.4099146299536414,0.1559679976211123,47968.0,0.2454077032967033
70, B,120,0, hostFDO,3.727556036743607,1.3342661582382971e-05,59960.0,0.92056272842262
70, B,130,0, hostVID,3.806472916235713,0.0454471412014779,35976.0,0.7616421277472529
70, B,130,0, hostLVD,2.392098079611947,0.1461084719774222,47968.0,0.2571007012438111
70, B,130,0, hostFDO,3.849808337888664,0.0047573333120199,59960.0,0.9110536231357936
70, B,140,0, hostVID,3.8715378450375817,0.0477966100594979,35976.0,0.7566814101676387
70, B,140,0, hostLVD,2.4313546958635848,0.2300655768860499,59960.0,0.2503401949988786
70, B,140,0, hostFDO,3.9711020735158176,0.0016266964468935,71952.0,0.906567563046648
70, B,150,0, hostVID,3.926443223593525,0.0564646951074992,35976.0,0.7374229455782315
70, B,150,0, hostLVD,2.4521416665647826,0.2414017426302985,59960.0,0.2433145352171637
70, B,150,0, hostFDO,4.080278738219255,9.745450481713272e-06,71952.0,0.8999698448979598
70, 5B,50,0, hostVID,3.041617989339987,0.0764011780222638,59960.0,0.8773222158163266
70, 5B,50,0, hostLVD,3.3059492753703155,0.0282872793631604,95936.0,0.571639640188383
70, 5B,50,0, hostFDO,2.306311902023045,0.001603445802392,119920.0,0.9609417553571428
70, 5B,60,0, hostVID,2.823439913054176,0.1921363867781245,71952.0,0.8783373924319733
70, 5B,60,0, hostLVD,3.33892033201081,0.0203814572964043,119920.0,0.4814844578754578
70, 5B,60,0, hostFDO,2.6053934728000256,1.0833215847047189e-05,143904.0,0.9546273599064636
70, 5B,70,0, hostVID,2.863465677507483,0.1860581083034751,83944.0,0.9237208079446072
70, 5B,70,0, hostLVD,3.3253751177884943,0.0323619494082055,131912.0,0.4121504341780668
70, 5B,70,0, hostFDO,2.860631911940428,1.2903086507798383e-05,167888.0,0.950501114249272
70, 5B,80,0, hostVID,3.279552021781883,0.1299065029852955,95936.0,0.931544616390307
70, 5B,80,0, hostLVD,3.403410403396485,0.0187667887403765,155896.0,0.3678748700941915
70, 5B,80,0, hostFDO,3.073861420666002,0.0034901680096777,179880.0,0.9462166790497458
70, 5B,90,0, hostVID,3.545209209545392,0.1108775042697829,107928.0,0.9296261301020412
70, 5B,90,0, hostLVD,3.4164570641778944,0.0173740299116426,167888.0,0.3283350716902145
70, 5B,90,0, hostFDO,3.269124205872625,1.521879840360666e-05,203864.0,0.944308135629252
70, 5B,100,0, hostVID,3.725692825581051,0.0423627512282596,119920.0,0.9264329829081634
70, 5B,100,0, hostLVD,3.417793023119496,0.0171497626658971,191872.0,0.2960636773940345
70, 5B,100,0, hostFDO,3.4392701680624302,1.5769902725685444e-05,227848.0,0.9380149137755096
70, 5B,110,0, hostVID,3.797336080634329,0.0441290639362287,131912.0,0.9001736470315402
70, 5B,110,0, hostLVD,3.6254689927445938,0.1508387668805812,203864.0,0.5226448547167118
70, 5B,110,0, hostFDO,3.563622269085999,0.0067909871529018,251832.0,0.9162608041512056
70, 5B,120,0, hostVID,3.8885554923985866,0.0474158828018756,143904.0,0.8979708114370754
70, 5B,120,0, hostLVD,3.9337419832207607,0.087958260276674,227848.0,0.5731708997906855
70, 5B,120,0, hostFDO,3.73095774590792,1.1344512855699669e-05,275816.0,0.9251350926870758
70, 5B,130,0, hostVID,3.9781062219506382,0.0818265806725899,155896.0,0.8968006132260602
70, 5B,130,0, hostLVD,4.049847195611344,0.0509567851494811,239840.0,0.5583417427846878
70, 5B,130,0, hostFDO,3.8595532619557145,1.917866966269678e-05,299800.0,0.9189548474293572
70, 5B,140,0, hostVID,4.060020363608456,0.0916159225351315,167888.0,0.8969406503279889
70, 5B,140,0, hostLVD,3.982484280132271,0.053998184152237,263824.0,0.5176266411751513
70, 5B,140,0, hostFDO,3.984533465466058,0.0009383957396777,323784.0,0.9162938551384848
70, 5B,150,0, hostVID,4.048440117490246,0.1734552467036114,179880.0,0.8949264032312931
70, 5B,150,0, hostLVD,3.966522482584,0.0480716561743943,275816.0,0.4795618395604396
70, 5B,150,0, hostFDO,4.032925556520601,1.622979117049547e-05,347768.0,0.8830038508503408
70, 10B,50,0, hostVID,3.1479410911522683,0.0934784205185419,119920.0,0.944762322959184
70, 10B,50,0, hostLVD,3.3689516199583016,0.0220227109078656,191872.0,0.5819847729984301
70, 10B,50,0, hostFDO,2.307186049084656,1.1727089462513464e-05,227848.0,0.9629122520408164
70, 10B,60,0, hostVID,2.7217822458770784,0.1686487025929178,143904.0,0.936806277210885
70, 10B,60,0, hostLVD,3.354839990094856,0.021936206280242,227848.0,0.483657953950811
70, 10B,60,0, hostFDO,2.579666548211464,1.0176418552170223e-05,275816.0,0.9471064827806134
70, 10B,70,0, hostVID,2.892348505648378,0.1785472748182675,167888.0,0.9447361304664732
70, 10B,70,0, hostLVD,3.3309935155020174,0.0357526501012867,263824.0,0.4144826348957165
70, 10B,70,0, hostFDO,2.858079792369898,1.7168301621467815e-05,323784.0,0.9504951051384848
70, 10B,80,0, hostVID,3.291904551625656,0.1298265042126414,179880.0,0.9399355532525518
70, 10B,80,0, hostLVD,3.3528365362325347,0.0434951302099217,299800.0,0.3698775062794348
70, 10B,80,0, hostFDO,3.078877570027835,0.0012446853456742,359760.0,0.948111669005103
70, 10B,90,0, hostVID,3.550389927515995,0.1070370184383736,203864.0,0.934326061507937
70, 10B,90,0, hostLVD,3.30218896963591,0.0419758908784014,335776.0,0.3320133966509681
70, 10B,90,0, hostFDO,3.273325953131751,1.857379162287972e-05,407728.0,0.945353710034014
70, 10B,100,0, hostVID,3.732161296634248,0.0387819048428048,227848.0,0.9324656512755104
70, 10B,100,0, hostLVD,3.268885240430672,0.0405089735963702,371752.0,0.3006750543171115
70, 10B,100,0, hostFDO,3.446716334787826,1.9035694497356925e-05,455696.0,0.9400926730867342
70, 10B,110,0, hostVID,3.8191948408211,0.0415887522498252,251832.0,0.9178847961502784
70, 10B,110,0, hostLVD,3.5995372292948846,0.0807828504185913,407728.0,0.6126183056943058
70, 10B,110,0, hostFDO,3.667941450453985,1.4695125699076255e-05,503664.0,0.969496532119666
70, 10B,120,0, hostVID,3.8891578215651994,0.0743392344848501,275816.0,0.909644039753402
70, 10B,120,0, hostLVD,3.74721137233969,0.075838895798165,443704.0,0.6056834007064364
70, 10B,120,0, hostFDO,3.813764559226476,1.0646017180700604e-05,539640.0,0.966737621067178
70, 10B,130,0, hostVID,3.993039419638238,0.0860974997268777,299800.0,0.9124026866169552
70, 10B,130,0, hostLVD,3.8646271021260015,0.0557119851668291,479680.0,0.582485939379302
70, 10B,130,0, hostFDO,3.9478752113357065,1.779574822564273e-05,587608.0,0.9639760487637372
70, 10B,140,0, hostVID,4.072529289444954,0.1036789132192394,323784.0,0.9060343576895048
70, 10B,140,0, hostLVD,3.959602526225899,0.0456898211733691,515656.0,0.5568832490468715
70, 10B,140,0, hostFDO,4.07202384983667,1.5311065908525338e-05,635576.0,0.9612209894314876
70, 10B,150,0, hostVID,3.9788756990370606,0.2469382713063346,347768.0,0.9042247954081638
70, 10B,150,0, hostLVD,4.297013853746722,0.0260645689623979,551632.0,0.5427243095761382
70, 10B,150,0, hostFDO,4.187576236208316,1.4426290720000244e-05,683544.0,0.9584651495748306
70, R,50,0, hostVID,3.185923104935529,0.051224698586262,527648.0,0.9616318943877556
70, R,50,0, hostLVD,3.32305269893745,0.0553979347992752,527648.0,0.5958514301412873
70, R,50,0, hostFDO,2.3449421221747184,1.0880671026999997e-05,527648.0,0.9857681780612249
70, R,60,0, hostVID,2.7266796581580244,0.1568031597551024,527648.0,0.9401672937925176
70, R,60,0, hostLVD,3.348457690784932,0.0510197890854586,527648.0,0.4978101624803768
70, R,60,0, hostFDO,2.6510055188195296,1.4451070121002442e-05,527648.0,0.9830669334608856
70, R,70,0, hostVID,2.8928434240156244,0.1926677419894917,527648.0,0.9603128626093304
70, R,70,0, hostLVD,3.352314736139136,0.0496822607238638,527648.0,0.4273999004261045
70, R,70,0, hostFDO,2.9097111982318755,1.0686454986290631e-05,527648.0,0.9803535572157444
70, R,80,0, hostVID,3.3207556057893366,0.1343540690933933,527648.0,0.9534612767857152
70, R,80,0, hostLVD,3.38402892166024,0.0461227452933761,527648.0,0.3765996375588697
70, R,80,0, hostFDO,3.133779753203401,7.84839993892466e-06,527648.0,0.9776423976403072
70, R,90,0, hostVID,3.5725095495261776,0.1057085399505737,527648.0,0.948138891156463
70, R,90,0, hostLVD,3.3862831117697976,0.0447517298409885,527648.0,0.3351593813012384
70, R,90,0, hostFDO,3.3313877621197783,8.881091103104033e-06,527648.0,0.9749337780612248
70, R,100,0, hostVID,3.7422667272164456,0.0479075713151898,527648.0,0.9438507635204082
70, R,100,0, hostLVD,3.391062923125918,0.0455858464879035,527648.0,0.302115086499215
70, R,100,0, hostFDO,3.5081230435883666,1.0821456687272202e-05,527648.0,0.972224642091836
70, R,110,0, hostVID,3.8363069116967385,0.0430805746201357,527648.0,0.939495376855288
70, R,110,0, hostLVD,4.20463697782751,0.0528595413955169,527648.0,0.700343562294848
70, R,110,0, hostFDO,3.667941450453985,1.4695125699076255e-05,527648.0,0.969496532119666
70, R,120,0, hostVID,3.9264100794086536,0.0447848629230287,527648.0,0.93591240114796
70, R,120,0, hostLVD,4.259618393393113,0.0317102211178737,527648.0,0.6646005037938253
70, R,120,0, hostFDO,3.813764559226476,1.0646017180700604e-05,527648.0,0.966737621067178
70, R,130,0, hostVID,4.0053348337828085,0.1096876312255211,527648.0,0.9339060718210368
70, R,130,0, hostLVD,4.301512406435706,0.0250737348515724,527648.0,0.6262464103369157
70, R,130,0, hostFDO,3.9478752113357065,1.779574822564273e-05,527648.0,0.9639760487637372
70, R,140,0, hostVID,4.046320780764048,0.1654096275497019,527648.0,0.9250198394679304
70, R,140,0, hostLVD,4.301493717441211,0.0246792204131123,527648.0,0.5819870373402108
70, R,140,0, hostFDO,4.07202384983667,1.5311065908525338e-05,527648.0,0.9612209894314876
70, R,150,0, hostVID,3.9610287977909993,0.1894584523760759,527648.0,0.9292798782312932
70, R,150,0, hostLVD,4.297320063768511,0.0240343275301915,527648.0,0.5427872910518053
70, R,150,0, hostFDO,4.187576236208316,1.4426290720000244e-05,527648.0,0.9584651495748306
80, B,50,0, hostVID,1.3140766241568715,0.003987142910322,11992.0,0.0602094852678572
80, B,50,0, hostLVD,1.487042991135181,0.0611097336378273,23984.0,0.1931216228021978
80, B,50,0, hostFDO,2.143525180542235,0.0339072498501262,23984.0,0.875607354464286
80, B,60,0, hostVID,2.838111186388788,0.1389569895840911,23984.0,0.6638228448660716
80, B,60,0, hostLVD,1.5621378522259048,0.0796228204624231,23984.0,0.1839518747710622
80, B,60,0, hostFDO,2.5767920085078724,0.0006730451214427,35976.0,0.9442837743675612
80, B,70,0, hostVID,3.096466829207733,0.0669606680475336,23984.0,0.6491249824617351
80, B,70,0, hostLVD,2.2806611780891277,0.1062068041353253,35976.0,0.2944790170722135
80, B,70,0, hostFDO,2.82331313441662,7.071638162881399e-05,35976.0,0.9360129424426032
80, B,80,0, hostVID,3.109129909414431,0.2041951666806545,23984.0,0.6349116570870539
80, B,80,0, hostLVD,2.2844839674560986,0.135077184263972,35976.0,0.2636623274381868
80, B,80,0, hostFDO,1.6977210116590251,0.0590127519307206,35976.0,0.4204257770647321
80, B,90,0, hostVID,3.091131945578359,0.1850891841821094,23984.0,0.6338249188988099
80, B,90,0, hostLVD,2.385856036205372,0.1147949303851687,35976.0,0.2497169548229548
80, B,90,0, hostFDO,3.2650796150169867,1.144175888230672e-05,47968.0,0.940224231646825
80, B,100,0, hostVID,3.2260211727706727,0.1522721518148689,23984.0,0.6048248908482144
80, B,100,0, hostLVD,2.4634776781702423,0.1219602807498186,47968.0,0.2356434245879121
80, B,100,0, hostFDO,3.4347790810724352,9.96566282792426e-06,47968.0,0.9333925350446416
80, B,110,0, hostVID,3.315798515770953,0.1782889492914491,35976.0,0.6566308082386364
80, B,110,0, hostLVD,2.4436674726239844,0.1337651316526312,47968.0,0.2302043053196803
80, B,110,0, hostFDO,3.584277776415401,0.0040676626913169,59960.0,0.9250177391436688
80, B,120,0, hostVID,3.7355902140893256,0.0435220944788217,35976.0,0.7693097570684528
80, B,120,0, hostLVD,2.392814963138356,0.1773382579038902,47968.0,0.2504116024496337
80, B,120,0, hostFDO,3.727563697553593,9.113000082243564e-06,59960.0,0.9205500415736622
80, B,130,0, hostVID,3.799917006864314,0.0429011860505419,35976.0,0.7567616244848905
80, B,130,0, hostLVD,2.37814911467584,0.177198175488043,47968.0,0.2559511729712594
80, B,130,0, hostFDO,3.851249157470724,0.0041157159925731,59960.0,0.9118249639423088
80, B,140,0, hostVID,3.8721362521667735,0.0814992769116099,35976.0,0.7577247694515309
80, B,140,0, hostLVD,2.422057738682897,0.2084113301818322,59960.0,0.248748916699372
80, B,140,0, hostFDO,3.971462263346504,0.0007360800596155,71952.0,0.9067538796237256
80, B,150,0, hostVID,3.930211889852288,0.0477054414222373,35976.0,0.7417748501488098
80, B,150,0, hostLVD,2.438099837086719,0.2456732827426608,59960.0,0.2402693965201465
80, B,150,0, hostFDO,4.080284492528813,1.2766083419665736e-05,71952.0,0.8999563016369057
80, 5B,50,0, hostVID,3.0334290147955225,0.0562424900403818,59960.0,0.8742423750000003
80, 5B,50,0, hostLVD,3.304608072774256,0.0302479995093113,95936.0,0.5723898887362637
80, 5B,50,0, hostFDO,2.306892183097869,0.0006866334422775,119920.0,0.9612619658482144
80, 5B,60,0, hostVID,2.8248522183327327,0.173878493703783,71952.0,0.8819724304315484
80, 5B,60,0, hostLVD,3.3418603801816578,0.0233083125559794,119920.0,0.4821010576923076
80, 5B,60,0, hostFDO,2.605394921463113,1.326528082828692e-05,143904.0,0.954611227492561
80, 5B,70,0, hostVID,2.8938256817141736,0.1918214392895657,83944.0,0.9189067885841848
80, 5B,70,0, hostLVD,3.3191441955894017,0.0378186008900768,131912.0,0.4120185461145996
80, 5B,70,0, hostFDO,2.860640790091654,7.778125105271827e-06,167888.0,0.950490939732144
80, 5B,80,0, hostVID,3.29649921588791,0.1431804508121672,95936.0,0.934515462053572
80, 5B,80,0, hostLVD,3.405883747748118,0.0201486794065816,155896.0,0.368337284168956
80, 5B,80,0, hostFDO,3.072827911086407,0.0045071559044758,179880.0,0.9458313963448666
80, 5B,90,0, hostVID,3.5556124453004183,0.1055333437718243,107928.0,0.9294348058035716
80, 5B,90,0, hostLVD,3.416825209735506,0.016552006250474,167888.0,0.3285222583943833
80, 5B,90,0, hostFDO,3.2691311068503937,1.1095178444328278e-05,203864.0,0.9442961060267852
80, 5B,100,0, hostVID,3.7052301502173535,0.069876724293268,119920.0,0.9253999379464286
80, 5B,100,0, hostLVD,3.4173438572813057,0.0181104037319212,191872.0,0.2962449012362637
80, 5B,100,0, hostFDO,3.439277459906987,1.6428705156414684e-05,227848.0,0.9380024619419632
80, 5B,110,0, hostVID,3.785478180326407,0.0348107908689266,131912.0,0.8969670367288965
80, 5B,110,0, hostLVD,3.6292246992511714,0.1455153112519399,203864.0,0.5233352221528471
80, 5B,110,0, hostFDO,3.5461501827048547,0.0019706289554021,251832.0,0.9067742277800322
80, 5B,120,0, hostVID,3.882824356106839,0.0425571652527294,143904.0,0.895723532924108
80, 5B,120,0, hostLVD,3.911645702316132,0.1051921774393684,227848.0,0.5701073396291209
80, 5B,120,0, hostFDO,3.730968410551269,1.2642776034716006e-05,275816.0,0.9251252539062514
80, 5B,130,0, hostVID,3.975518891558889,0.0464061321098029,155896.0,0.8963564886675832
80, 5B,130,0, hostLVD,4.047831986767424,0.0476902211099612,239840.0,0.5571672741969569
80, 5B,130,0, hostFDO,3.8595514707431926,2.5450821234031383e-05,299800.0,0.9189360768372264
80, 5B,140,0, hostVID,4.016892860154836,0.1599171222533289,167888.0,0.8947786736288273
80, 5B,140,0, hostLVD,3.981807556768253,0.0567082934929955,263824.0,0.5172311911302983
80, 5B,140,0, hostFDO,3.9847506000864654,1.128281099659024e-05,323784.0,0.9163992706473224
80, 5B,150,0, hostVID,4.025397606872365,0.1966134118496231,179880.0,0.8920306525297625
80, 5B,150,0, hostLVD,3.9646648523097694,0.0612453095281583,275816.0,0.4792445217948717
80, 5B,150,0, hostFDO,4.0329325114969015,1.460556222732608e-05,347768.0,0.8830006801339294
80, 10B,50,0, hostVID,3.1537893148242806,0.1038479281343062,119920.0,0.9470281410714292
80, 10B,50,0, hostLVD,3.3715611784171555,0.0212978327502607,191872.0,0.5828659090659339
80, 10B,50,0, hostFDO,2.307191351486806,1.3898157007383331e-05,227848.0,0.9628988203125
80, 10B,60,0, hostVID,2.7064835409422874,0.1479894513914632,143904.0,0.9381203556547628
80, 10B,60,0, hostLVD,3.3592916603244736,0.0213089311552386,227848.0,0.4846281183608058
80, 10B,60,0, hostFDO,2.579775674633229,0.0006830894821307,275816.0,0.9471338766741086
80, 10B,70,0, hostVID,2.893473005756764,0.1841693389458353,167888.0,0.9428649151785724
80, 10B,70,0, hostLVD,3.3333298210629594,0.0315440409651964,263824.0,0.4152769470172684
80, 10B,70,0, hostFDO,2.8580930342173683,1.240501886164496e-05,323784.0,0.9504871157525522
80, 10B,80,0, hostVID,3.31880096438528,0.1390268179897753,179880.0,0.9406633510044649
80, 10B,80,0, hostLVD,3.3542007782960623,0.0486636332452207,299800.0,0.3703135753777473
80, 10B,80,0, hostFDO,3.0791972338061124,0.0004057242951804,359760.0,0.948211078962054
80, 10B,90,0, hostVID,3.5478125583214823,0.1074196023750761,203864.0,0.9341437065972223
80, 10B,90,0, hostLVD,3.305391508764397,0.0388092813659752,335776.0,0.3326126978021978
80, 10B,90,0, hostFDO,3.273330970107564,2.1601863940146428e-05,407728.0,0.9453524765624997
80, 10B,100,0, hostVID,3.73224005612729,0.0479709825110471,227848.0,0.9330569613839288
80, 10B,100,0, hostLVD,3.265899135910482,0.0386667859562903,371752.0,0.3010817142857142
80, 10B,100,0, hostFDO,3.446724895814536,1.2881896577729825e-05,455696.0,0.9400811533482132
80, 10B,110,0, hostVID,3.810267052864559,0.0381669385177056,251832.0,0.91541794135552
80, 10B,110,0, hostLVD,3.589590890043638,0.0856026316734836,407728.0,0.6073987179070929
80, 10B,110,0, hostFDO,3.667947595093645,1.1365075880069073e-05,503664.0,0.9694838217329544
80, 10B,120,0, hostVID,3.8972187141494175,0.0425977550779175,275816.0,0.9112772230282749
80, 10B,120,0, hostLVD,3.74559614017964,0.0594080774704181,443704.0,0.602928655448718
80, 10B,120,0, hostFDO,3.813769014029859,1.2919180404942612e-05,539640.0,0.9667223251488112
80, 10B,130,0, hostVID,3.9879968547369793,0.0591001866189713,299800.0,0.9098694175824183
80, 10B,130,0, hostLVD,3.852583887756196,0.0643799329320201,479680.0,0.5817693400253593
80, 10B,130,0, hostFDO,3.9478710541823343,2.194441979073441e-05,587608.0,0.9639557154876388
80, 10B,140,0, hostVID,4.080147035188038,0.0752708060670005,323784.0,0.9091309971301028
80, 10B,140,0, hostLVD,3.972104445141429,0.0450246738249468,515656.0,0.5583494374018838
80, 10B,140,0, hostFDO,4.0720266684150594,1.6284476692655295e-05,635576.0,0.9612058812978328
80, 10B,150,0, hostVID,4.019235851304577,0.2186344290689876,347768.0,0.906454911160715
80, 10B,150,0, hostLVD,4.292998848171497,0.0303044300388601,551632.0,0.5412780620879121
80, 10B,150,0, hostFDO,4.187581528901711,1.154358426089006e-05,683544.0,0.9584521799107152
80, R,50,0, hostVID,3.174700506026167,0.0930782499582356,527648.0,0.9614991084821434
80, R,50,0, hostLVD,3.334153454160594,0.0536312649435911,527648.0,0.595816353021978
80, R,50,0, hostFDO,2.344944518544116,1.1932913366827172e-05,527648.0,0.9857532167410714
80, R,60,0, hostVID,2.6986189295941228,0.1370235356348392,527648.0,0.9500048709077392
80, R,60,0, hostLVD,3.3522723091106124,0.0485295094219335,527648.0,0.4976662202380952
80, R,60,0, hostFDO,2.651006990315704,1.4005294481732431e-05,527648.0,0.983052354538692
80, R,70,0, hostVID,2.8576931738371494,0.1530852148358037,527648.0,0.9536651482780624
80, R,70,0, hostLVD,3.343892487022219,0.0562050149975665,527648.0,0.4274220574960753
80, R,70,0, hostFDO,2.909714730565196,1.0199657557155976e-05,527648.0,0.9803392514349504
80, R,80,0, hostVID,3.3040507185748025,0.1223841654389681,527648.0,0.9512383186383936
80, R,80,0, hostLVD,3.384035133326849,0.0466626087829949,527648.0,0.3766080870535714
80, R,80,0, hostFDO,3.1337839084749737,5.435002638304875e-06,527648.0,0.9776293722098218
80, R,90,0, hostVID,3.5728354069509565,0.0961670494786822,527648.0,0.9468255396825396
80, R,90,0, hostLVD,3.376894910137388,0.0554923832629569,527648.0,0.3355101662087911
80, R,90,0, hostFDO,3.331384179524098,1.4935387243278718e-05,527648.0,0.97491420672123
80, R,100,0, hostVID,3.736302811704548,0.0530046629052889,527648.0,0.9427214736607143
80, R,100,0, hostLVD,3.3816517393045302,0.0445190606815029,527648.0,0.3023220039835165
80, R,100,0, hostFDO,3.5081295251492586,7.73337724653068e-06,527648.0,0.9722124053571416
80, R,110,0, hostVID,3.8272353430400887,0.0395929860471433,527648.0,0.9379852102272732
80, R,110,0, hostLVD,4.199650979783713,0.0496388742923944,527648.0,0.6973846840659341
80, R,110,0, hostFDO,3.667947595093645,1.1365075880069073e-05,527648.0,0.9694838217329544
80, R,120,0, hostVID,3.926746644303845,0.0466646266431112,527648.0,0.9355438835565486
80, R,120,0, hostLVD,4.255417882956721,0.0411077463195831,527648.0,0.6627468089514652
80, R,120,0, hostFDO,3.813769014029859,1.2919180404942612e-05,527648.0,0.9667223251488112
80, R,130,0, hostVID,4.019179552393994,0.0467771114190157,527648.0,0.9331086414835176
80, R,130,0, hostLVD,4.294494766685413,0.0222926433908913,527648.0,0.6247329297337278
80, R,130,0, hostFDO,3.9478710541823343,2.194441979073441e-05,527648.0,0.9639557154876388
80, R,140,0, hostVID,4.053274209016049,0.179869447187339,527648.0,0.9296876552933682
80, R,140,0, hostLVD,4.295198101912791,0.0207867874773288,527648.0,0.5807025083398745
80, R,140,0, hostFDO,4.0720266684150594,1.6284476692655295e-05,527648.0,0.9612058812978328
80, R,150,0, hostVID,3.980379816530575,0.2099244285798312,527648.0,0.9288729785714294
80, R,150,0, hostLVD,4.292558594158785,0.0264787842192797,527648.0,0.5415557197802198
80, R,150,0, hostFDO,4.187581528901711,1.154358426089006e-05,527648.0,0.9584521799107152
90, B,50,0, hostVID,1.313856894379527,0.0033359115052217,11992.0,0.0602565785714286
90, B,50,0, hostLVD,1.4879064905849435,0.0620602833080243,23984.0,0.193407345054945
90, B,50,0, hostFDO,2.1808769413398257,0.030707100931208,23984.0,0.8949312259920637
90, B,60,0, hostVID,2.860839903478213,0.1016750646537058,23984.0,0.661692365740741
90, B,60,0, hostLVD,1.553609994816636,0.0750496122473928,23984.0,0.1809306239316239
90, B,60,0, hostFDO,2.576702047100856,0.0005614201314115,35976.0,0.9442371150793668
90, B,70,0, hostVID,3.091271158901786,0.0929025785008769,23984.0,0.6493171853741503
90, B,70,0, hostLVD,2.2678717889229563,0.1007763658537368,35976.0,0.2974631739054597
90, B,70,0, hostFDO,2.823331917568086,8.160007075778791e-05,35976.0,0.9359956017573704
90, B,80,0, hostVID,3.0780186931180054,0.1942859956208671,23984.0,0.6399533782242068
90, B,80,0, hostLVD,2.2731444090392023,0.1166133425400353,35976.0,0.2734177525946276
90, B,80,0, hostFDO,1.6467625148629892,0.0721738931112174,35976.0,0.4071331628224206
90, B,90,0, hostVID,3.099587619709919,0.1607454370831692,23984.0,0.6310725180776018
90, B,90,0, hostLVD,2.374897836408473,0.098633368649599,35976.0,0.2561749142585809
90, B,90,0, hostFDO,3.265079838942367,1.6771714539055202e-05,47968.0,0.9402061385582
90, B,100,0, hostVID,3.2684899356342365,0.1059050450464768,23984.0,0.6094821710317462
90, B,100,0, hostLVD,2.446854488275923,0.1203205738235401,47968.0,0.2274687155067155
90, B,100,0, hostFDO,3.4347325764678964,0.0004916310738209,47968.0,0.9333498923611095
90, B,110,0, hostVID,3.266647337437751,0.1812392185971911,35976.0,0.6443548901515151
90, B,110,0, hostLVD,2.4478096684706925,0.1326300198766023,47968.0,0.2273361858141857
90, B,110,0, hostFDO,3.579558656021096,0.0062175292035743,59960.0,0.9223907206890328
90, B,120,0, hostVID,3.73116860831636,0.051319110563188,35976.0,0.7654529117063499
90, B,120,0, hostLVD,2.4086117467958763,0.167601677186492,47968.0,0.2491396798941799
90, B,120,0, hostFDO,3.727568948315902,1.0164076965143785e-05,59960.0,0.9205349691633616
90, B,130,0, hostVID,3.793713878485617,0.0435352526513133,35976.0,0.757137309371185
90, B,130,0, hostLVD,2.3809249369469323,0.1550736709712429,47968.0,0.2539450094862402
90, B,130,0, hostFDO,3.847501013396544,0.0060661494399476,59960.0,0.9096858804181944
90, B,140,0, hostVID,3.8773029966525314,0.0475736708367114,35976.0,0.7579383098072568
90, B,140,0, hostLVD,2.4061165011148065,0.2195247535065342,59960.0,0.247205179836037
90, B,140,0, hostFDO,3.971589514369172,1.0018261262578837e-05,71952.0,0.9068075481150804
90, B,150,0, hostVID,3.924567001695853,0.0572002652536574,35976.0,0.7376881517195771
