n, q, tp, g, app, MOS, stdev, Queue
60, 10B, 150, 0, hostLVD, 4.296597381076789, 0.03456868475068141, 551632
60, 10B, 150, 0, hostFDO, 4.187562999604278, 2.6002130477847896e-05, 683544
60, R, 50, 0, hostVID, 3.1767690197227143, 0.0803113874848529, 527648
60, R, 50, 0, hostLVD, 3.332668495970541, 0.056996134963605644, 527648
60, R, 50, 0, hostFDO, 2.3449383631529654, 1.3870934651371909e-05, 527648
60, R, 60, 0, hostVID, 2.7123876819383255, 0.13535880240367526, 527648
60, R, 60, 0, hostLVD, 3.3641051654023952, 0.048415117172694616, 527648
60, R, 60, 0, hostFDO, 2.651004076725943, 1.4113791228602245e-05, 527648
60, R, 70, 0, hostVID, 2.8721174500852458, 0.1650528945405114, 527648
60, R, 70, 0, hostLVD, 3.3684725183313087, 0.04427080595340325, 527648
60, R, 70, 0, hostFDO, 2.909701805071619, 1.816833724292429e-05, 527648
60, R, 80, 0, hostVID, 3.320231104243982, 0.13920918446179115, 527648
60, R, 80, 0, hostLVD, 3.3722238452881497, 0.04700505307406884, 527648
60, R, 80, 0, hostFDO, 3.1337742989150343, 1.0342138727712398e-05, 527648
60, R, 90, 0, hostVID, 3.5408135329408172, 0.10870721354503866, 527648
60, R, 90, 0, hostLVD, 3.3916319708327904, 0.049034595652384154, 527648
60, R, 90, 0, hostFDO, 3.3313800114691796, 1.296313102121969e-05, 527648
60, R, 100, 0, hostVID, 3.727685667034947, 0.06890295232170189, 527648
60, R, 100, 0, hostLVD, 3.3832517084220814, 0.05309788883889124, 527648
60, R, 100, 0, hostFDO, 3.508119645633036, 1.1427922914040126e-05, 527648
60, R, 110, 0, hostVID, 3.8406009579570446, 0.047799187517900646, 527648
60, R, 110, 0, hostLVD, 4.215320943362653, 0.05476669803602772, 527648
60, R, 110, 0, hostFDO, 3.6679334262410084, 1.8189844303903238e-05, 527648
60, R, 120, 0, hostVID, 3.9247671874735763, 0.045311665306424886, 527648
60, R, 120, 0, hostLVD, 4.270996215076859, 0.03597559239740911, 527648
60, R, 120, 0, hostFDO, 3.8137568465716916, 1.8292320996519757e-05, 527648
60, R, 130, 0, hostVID, 4.008818634807328, 0.08796444018151921, 527648
60, R, 130, 0, hostLVD, 4.307094368976977, 0.029012869723430312, 527648
60, R, 130, 0, hostFDO, 3.9478660880621326, 2.1554416781076828e-05, 527648
60, R, 140, 0, hostVID, 4.028189310196436, 0.20182432631692726, 527648
60, R, 140, 0, hostLVD, 4.306008045449788, 0.027662381863862454, 527648
60, R, 140, 0, hostFDO, 4.072018561129141, 1.4919669714409821e-05, 527648
60, R, 150, 0, hostVID, 4.029072454642968, 0.14866958082839005, 527648
60, R, 150, 0, hostLVD, 4.301006734668155, 0.03505589225367046, 527648
60, R, 150, 0, hostFDO, 4.187562999604278, 2.6002130477847896e-05, 527648
70, B, 50, 0, hostVID, 1.3144561771410375, 0.004494292396654284, 11992
70, B, 50, 0, hostLVD, 1.494532859709135, 0.058895580187582855, 23984
70, B, 50, 0, hostFDO, 2.1320770235663837, 0.03559379323051825, 23984
70, B, 60, 0, hostVID, 2.853920023400649, 0.1365434847872497, 23984
70, B, 60, 0, hostLVD, 1.5521996158573612, 0.0828883712002455, 23984
70, B, 60, 0, hostFDO, 2.576606476079801, 0.0006134563460582007, 35976
70, B, 70, 0, hostVID, 3.103570901387759, 0.0737815853056075, 23984
70, B, 70, 0, hostLVD, 2.305989599890956, 0.101947825206888, 35976
70, B, 70, 0, hostFDO, 2.82325960252557, 3.4072451298450475e-05, 35976
70, B, 80, 0, hostVID, 3.0745019145661736, 0.19341179527389393, 23984
70, B, 80, 0, hostLVD, 2.373766046227368, 0.12281301444108793, 35976
70, B, 80, 0, hostFDO, 1.7497094595066924, 0.08076117746141102, 35976
70, B, 90, 0, hostVID, 3.127424528394182, 0.1893628168973804, 23984
70, B, 90, 0, hostLVD, 2.4597888163430994, 0.11287539031384429, 35976
70, B, 90, 0, hostFDO, 3.2649992589740813, 0.00056900558969841, 47968
70, B, 100, 0, hostVID, 3.2063250014711846, 0.13267498092381444, 23984
70, B, 100, 0, hostLVD, 2.4707619441873283, 0.10442586028385557, 47968
70, B, 100, 0, hostFDO, 3.434773016495742, 9.565374437287822e-06, 47968
70, B, 110, 0, hostVID, 3.3753498761281375, 0.15572144251055248, 35976
70, B, 110, 0, hostLVD, 2.4693176907360455, 0.11025993921849052, 47968
70, B, 110, 0, hostFDO, 3.5799135603667174, 0.005989911610296649, 59960
70, B, 120, 0, hostVID, 3.723539165806286, 0.04735768005000642, 35976
70, B, 120, 0, hostLVD, 2.4099146299536414, 0.1559679976211123, 47968
70, B, 120, 0, hostFDO, 3.7275560367436067, 1.3342661582382973e-05, 59960
70, B, 130, 0, hostVID, 3.806472916235713, 0.04544714120147798, 35976
70, B, 130, 0, hostLVD, 2.392098079611947, 0.14610847197742227, 47968
70, B, 130, 0, hostFDO, 3.8498083378886636, 0.0047573333120199575, 59960
70, B, 140, 0, hostVID, 3.8715378450375817, 0.04779661005949797, 35976
70, B, 140, 0, hostLVD, 2.4313546958635848, 0.23006557688604998, 59960
70, B, 140, 0, hostFDO, 3.9711020735158176, 0.0016266964468935813, 71952
70, B, 150, 0, hostVID, 3.926443223593525, 0.05646469510749926, 35976
70, B, 150, 0, hostLVD, 2.4521416665647826, 0.24140174263029857, 59960
70, B, 150, 0, hostFDO, 4.0802787382192545, 9.745450481713272e-06, 71952
70, 5B, 50, 0, hostVID, 3.041617989339987, 0.07640117802226386, 59960
70, 5B, 50, 0, hostLVD, 3.3059492753703155, 0.028287279363160483, 95936
70, 5B, 50, 0, hostFDO, 2.306311902023045, 0.0016034458023920267, 119920
70, 5B, 60, 0, hostVID, 2.823439913054176, 0.19213638677812458, 71952
70, 5B, 60, 0, hostLVD, 3.33892033201081, 0.020381457296404386, 119920
70, 5B, 60, 0, hostFDO, 2.6053934728000256, 1.0833215847047187e-05, 143904
70, 5B, 70, 0, hostVID, 2.863465677507483, 0.18605810830347516, 83944
70, 5B, 70, 0, hostLVD, 3.3253751177884943, 0.032361949408205554, 131912
70, 5B, 70, 0, hostFDO, 2.860631911940428, 1.2903086507798385e-05, 167888
70, 5B, 80, 0, hostVID, 3.279552021781883, 0.1299065029852955, 95936
70, 5B, 80, 0, hostLVD, 3.403410403396485, 0.01876678874037653, 155896
70, 5B, 80, 0, hostFDO, 3.073861420666002, 0.003490168009677703, 179880
70, 5B, 90, 0, hostVID, 3.545209209545392, 0.11087750426978296, 107928
70, 5B, 90, 0, hostLVD, 3.4164570641778944, 0.01737402991164262, 167888
70, 5B, 90, 0, hostFDO, 3.269124205872625, 1.5218798403606661e-05, 203864
70, 5B, 100, 0, hostVID, 3.725692825581051, 0.04236275122825966, 119920
70, 5B, 100, 0, hostLVD, 3.417793023119496, 0.017149762665897135, 191872
70, 5B, 100, 0, hostFDO, 3.4392701680624302, 1.5769902725685444e-05, 227848
70, 5B, 110, 0, hostVID, 3.797336080634329, 0.044129063936228764, 131912
70, 5B, 110, 0, hostLVD, 3.6254689927445938, 0.15083876688058126, 203864
70, 5B, 110, 0, hostFDO, 3.563622269085999, 0.006790987152901823, 251832
70, 5B, 120, 0, hostVID, 3.8885554923985866, 0.04741588280187562, 143904
70, 5B, 120, 0, hostLVD, 3.9337419832207607, 0.087958260276674, 227848
70, 5B, 120, 0, hostFDO, 3.73095774590792, 1.1344512855699667e-05, 275816
70, 5B, 130, 0, hostVID, 3.9781062219506382, 0.08182658067258991, 155896
70, 5B, 130, 0, hostLVD, 4.049847195611344, 0.0509567851494811, 239840
70, 5B, 130, 0, hostFDO, 3.8595532619557145, 1.917866966269678e-05, 299800
70, 5B, 140, 0, hostVID, 4.060020363608456, 0.09161592253513157, 167888
70, 5B, 140, 0, hostLVD, 3.9824842801322706, 0.053998184152237054, 263824
70, 5B, 140, 0, hostFDO, 3.984533465466058, 0.0009383957396777916, 323784
70, 5B, 150, 0, hostVID, 4.048440117490246, 0.17345524670361145, 179880
70, 5B, 150, 0, hostLVD, 3.9665224825839998, 0.048071656174394385, 275816
70, 5B, 150, 0, hostFDO, 4.032925556520601, 1.622979117049547e-05, 347768
70, 10B, 50, 0, hostVID, 3.1479410911522683, 0.09347842051854197, 119920
70, 10B, 50, 0, hostLVD, 3.3689516199583016, 0.022022710907865613, 191872
70, 10B, 50, 0, hostFDO, 2.307186049084656, 1.1727089462513464e-05, 227848
70, 10B, 60, 0, hostVID, 2.7217822458770784, 0.1686487025929178, 143904
70, 10B, 60, 0, hostLVD, 3.3548399900948556, 0.021936206280242027, 227848
70, 10B, 60, 0, hostFDO, 2.5796665482114634, 1.0176418552170223e-05, 275816
70, 10B, 70, 0, hostVID, 2.892348505648378, 0.17854727481826757, 167888
70, 10B, 70, 0, hostLVD, 3.3309935155020174, 0.035752650101286754, 263824
70, 10B, 70, 0, hostFDO, 2.858079792369898, 1.7168301621467815e-05, 323784
70, 10B, 80, 0, hostVID, 3.291904551625656, 0.12982650421264147, 179880
70, 10B, 80, 0, hostLVD, 3.3528365362325347, 0.04349513020992176, 299800
70, 10B, 80, 0, hostFDO, 3.078877570027835, 0.0012446853456742513, 359760
70, 10B, 90, 0, hostVID, 3.550389927515995, 0.10703701843837364, 203864
70, 10B, 90, 0, hostLVD, 3.30218896963591, 0.041975890878401444, 335776
70, 10B, 90, 0, hostFDO, 3.273325953131751, 1.857379162287972e-05, 407728
70, 10B, 100, 0, hostVID, 3.732161296634248, 0.0387819048428048, 227848
70, 10B, 100, 0, hostLVD, 3.268885240430672, 0.04050897359637024, 371752
70, 10B, 100, 0, hostFDO, 3.446716334787826, 1.9035694497356925e-05, 455696
70, 10B, 110, 0, hostVID, 3.8191948408211003, 0.04158875224982524, 251832
70, 10B, 110, 0, hostLVD, 3.5995372292948846, 0.08078285041859139, 407728
70, 10B, 110, 0, hostFDO, 3.667941450453985, 1.4695125699076257e-05, 503664
70, 10B, 120, 0, hostVID, 3.8891578215651985, 0.0743392344848501, 275816
70, 10B, 120, 0, hostLVD, 3.74721137233969, 0.07583889579816509, 443704
70, 10B, 120, 0, hostFDO, 3.8137645592264757, 1.0646017180700604e-05, 539640
70, 10B, 130, 0, hostVID, 3.993039419638238, 0.08609749972687776, 299800
70, 10B, 130, 0, hostLVD, 3.8646271021260015, 0.0557119851668291, 479680
70, 10B, 130, 0, hostFDO, 3.9478752113357065, 1.779574822564273e-05, 587608
70, 10B, 140, 0, hostVID, 4.072529289444954, 0.10367891321923944, 323784
70, 10B, 140, 0, hostLVD, 3.959602526225899, 0.04568982117336918, 515656
70, 10B, 140, 0, hostFDO, 4.07202384983667, 1.5311065908525338e-05, 635576
70, 10B, 150, 0, hostVID, 3.9788756990370606, 0.2469382713063346, 347768
70, 10B, 150, 0, hostLVD, 4.297013853746722, 0.026064568962397994, 551632
70, 10B, 150, 0, hostFDO, 4.187576236208316, 1.4426290720000245e-05, 683544
70, R, 50, 0, hostVID, 3.185923104935529, 0.051224698586262045, 527648
70, R, 50, 0, hostLVD, 3.32305269893745, 0.055397934799275204, 527648
70, R, 50, 0, hostFDO, 2.3449421221747184, 1.0880671026999995e-05, 527648
70, R, 60, 0, hostVID, 2.7266796581580244, 0.1568031597551024, 527648
70, R, 60, 0, hostLVD, 3.348457690784932, 0.05101978908545863, 527648
70, R, 60, 0, hostFDO, 2.6510055188195296, 1.4451070121002442e-05, 527648
70, R, 70, 0, hostVID, 2.8928434240156244, 0.19266774198949171, 527648
70, R, 70, 0, hostLVD, 3.352314736139136, 0.04968226072386384, 527648
70, R, 70, 0, hostFDO, 2.9097111982318755, 1.0686454986290633e-05, 527648
70, R, 80, 0, hostVID, 3.3207556057893366, 0.1343540690933933, 527648
70, R, 80, 0, hostLVD, 3.38402892166024, 0.04612274529337613, 527648
70, R, 80, 0, hostFDO, 3.133779753203401, 7.84839993892466e-06, 527648
70, R, 90, 0, hostVID, 3.5725095495261776, 0.10570853995057376, 527648
70, R, 90, 0, hostLVD, 3.3862831117697976, 0.044751729840988526, 527648
70, R, 90, 0, hostFDO, 3.3313877621197783, 8.881091103104033e-06, 527648
70, R, 100, 0, hostVID, 3.7422667272164456, 0.047907571315189884, 527648
70, R, 100, 0, hostLVD, 3.391062923125918, 0.04558584648790359, 527648
70, R, 100, 0, hostFDO, 3.5081230435883666, 1.0821456687272202e-05, 527648
70, R, 110, 0, hostVID, 3.8363069116967385, 0.04308057462013573, 527648
70, R, 110, 0, hostLVD, 4.20463697782751, 0.05285954139551694, 527648
70, R, 110, 0, hostFDO, 3.667941450453985, 1.4695125699076257e-05, 527648
70, R, 120, 0, hostVID, 3.9264100794086536, 0.04478486292302876, 527648
70, R, 120, 0, hostLVD, 4.259618393393113, 0.03171022111787379, 527648
70, R, 120, 0, hostFDO, 3.8137645592264757, 1.0646017180700604e-05, 527648
70, R, 130, 0, hostVID, 4.0053348337828085, 0.10968763122552115, 527648
70, R, 130, 0, hostLVD, 4.301512406435706, 0.02507373485157248, 527648
70, R, 130, 0, hostFDO, 3.9478752113357065, 1.779574822564273e-05, 527648
70, R, 140, 0, hostVID, 4.046320780764048, 0.16540962754970195, 527648
70, R, 140, 0, hostLVD, 4.301493717441211, 0.024679220413112324, 527648
70, R, 140, 0, hostFDO, 4.07202384983667, 1.5311065908525338e-05, 527648
70, R, 150, 0, hostVID, 3.9610287977909993, 0.18945845237607595, 527648
70, R, 150, 0, hostLVD, 4.2973200637685105, 0.024034327530191562, 527648
70, R, 150, 0, hostFDO, 4.187576236208316, 1.4426290720000245e-05, 527648
80, B, 50, 0, hostVID, 1.3140766241568715, 0.003987142910322009, 11992
80, B, 50, 0, hostLVD, 1.487042991135181, 0.061109733637827374, 23984
80, B, 50, 0, hostFDO, 2.143525180542235, 0.03390724985012628, 23984
80, B, 60, 0, hostVID, 2.8381111863887876, 0.13895698958409114, 23984
80, B, 60, 0, hostLVD, 1.5621378522259048, 0.07962282046242318, 23984
80, B, 60, 0, hostFDO, 2.5767920085078724, 0.0006730451214427917, 35976
80, B, 70, 0, hostVID, 3.096466829207733, 0.0669606680475336, 23984
80, B, 70, 0, hostLVD, 2.2806611780891273, 0.10620680413532539, 35976
80, B, 70, 0, hostFDO, 2.8233131344166202, 7.071638162881399e-05, 35976
80, B, 80, 0, hostVID, 3.109129909414431, 0.20419516668065452, 23984
80, B, 80, 0, hostLVD, 2.2844839674560986, 0.13507718426397203, 35976
80, B, 80, 0, hostFDO, 1.6977210116590253, 0.059012751930720656, 35976
80, B, 90, 0, hostVID, 3.091131945578359, 0.1850891841821094, 23984
80, B, 90, 0, hostLVD, 2.385856036205372, 0.11479493038516878, 35976
80, B, 90, 0, hostFDO, 3.2650796150169867, 1.144175888230672e-05, 47968
80, B, 100, 0, hostVID, 3.2260211727706727, 0.15227215181486892, 23984
80, B, 100, 0, hostLVD, 2.4634776781702423, 0.12196028074981867, 47968
80, B, 100, 0, hostFDO, 3.4347790810724352, 9.96566282792426e-06, 47968
80, B, 110, 0, hostVID, 3.315798515770953, 0.17828894929144917, 35976
80, B, 110, 0, hostLVD, 2.4436674726239844, 0.13376513165263124, 47968
80, B, 110, 0, hostFDO, 3.5842777764154015, 0.004067662691316911, 59960
80, B, 120, 0, hostVID, 3.7355902140893256, 0.04352209447882171, 35976
80, B, 120, 0, hostLVD, 2.392814963138356, 0.17733825790389024, 47968
80, B, 120, 0, hostFDO, 3.727563697553593, 9.113000082243563e-06, 59960
80, B, 130, 0, hostVID, 3.7999170068643147, 0.04290118605054198, 35976
80, B, 130, 0, hostLVD, 2.37814911467584, 0.177198175488043, 47968
80, B, 130, 0, hostFDO, 3.8512491574707237, 0.004115715992573113, 59960
80, B, 140, 0, hostVID, 3.8721362521667735, 0.08149927691160991, 35976
80, B, 140, 0, hostLVD, 2.422057738682897, 0.2084113301818322, 59960
80, B, 140, 0, hostFDO, 3.9714622633465035, 0.0007360800596155907, 71952
80, B, 150, 0, hostVID, 3.9302118898522878, 0.047705441422237364, 35976
80, B, 150, 0, hostLVD, 2.438099837086719, 0.24567328274266087, 59960
80, B, 150, 0, hostFDO, 4.080284492528813, 1.2766083419665736e-05, 71952
80, 5B, 50, 0, hostVID, 3.0334290147955225, 0.056242490040381836, 59960
80, 5B, 50, 0, hostLVD, 3.304608072774256, 0.030247999509311358, 95936
80, 5B, 50, 0, hostFDO, 2.306892183097869, 0.0006866334422775447, 119920
80, 5B, 60, 0, hostVID, 2.8248522183327327, 0.173878493703783, 71952
80, 5B, 60, 0, hostLVD, 3.3418603801816578, 0.023308312555979465, 119920
80, 5B, 60, 0, hostFDO, 2.605394921463113, 1.3265280828286919e-05, 143904
80, 5B, 70, 0, hostVID, 2.8938256817141736, 0.19182143928956574, 83944
80, 5B, 70, 0, hostLVD, 3.3191441955894017, 0.03781860089007683, 131912
80, 5B, 70, 0, hostFDO, 2.860640790091654, 7.778125105271827e-06, 167888
80, 5B, 80, 0, hostVID, 3.29649921588791, 0.14318045081216726, 95936
80, 5B, 80, 0, hostLVD, 3.405883747748118, 0.020148679406581684, 155896
80, 5B, 80, 0, hostFDO, 3.072827911086407, 0.00450715590447584, 179880
80, 5B, 90, 0, hostVID, 3.5556124453004183, 0.10553334377182433, 107928
80, 5B, 90, 0, hostLVD, 3.416825209735506, 0.01655200625047406, 167888
80, 5B, 90, 0, hostFDO, 3.2691311068503937, 1.1095178444328278e-05, 203864
80, 5B, 100, 0, hostVID, 3.7052301502173544, 0.06987672429326802, 119920
80, 5B, 100, 0, hostLVD, 3.4173438572813057, 0.018110403731921215, 191872
80, 5B, 100, 0, hostFDO, 3.439277459906987, 1.6428705156414684e-05, 227848
80, 5B, 110, 0, hostVID, 3.7854781803264066, 0.03481079086892663, 131912
80, 5B, 110, 0, hostLVD, 3.6292246992511714, 0.1455153112519399, 203864
80, 5B, 110, 0, hostFDO, 3.5461501827048547, 0.001970628955402136, 251832
80, 5B, 120, 0, hostVID, 3.882824356106839, 0.04255716525272945, 143904
80, 5B, 120, 0, hostLVD, 3.9116457023161315, 0.10519217743936846, 227848
80, 5B, 120, 0, hostFDO, 3.7309684105512693, 1.2642776034716006e-05, 275816
80, 5B, 130, 0, hostVID, 3.975518891558889, 0.046406132109802926, 155896
80, 5B, 130, 0, hostLVD, 4.047831986767424, 0.047690221109961274, 239840
80, 5B, 130, 0, hostFDO, 3.8595514707431926, 2.5450821234031383e-05, 299800
80, 5B, 140, 0, hostVID, 4.016892860154836, 0.15991712225332894, 167888
80, 5B, 140, 0, hostLVD, 3.981807556768253, 0.05670829349299557, 263824
80, 5B, 140, 0, hostFDO, 3.9847506000864663, 1.128281099659024e-05, 323784
80, 5B, 150, 0, hostVID, 4.025397606872365, 0.19661341184962317, 179880
80, 5B, 150, 0, hostLVD, 3.9646648523097703, 0.061245309528158355, 275816
80, 5B, 150, 0, hostFDO, 4.0329325114969015, 1.460556222732608e-05, 347768
80, 10B, 50, 0, hostVID, 3.1537893148242806, 0.10384792813430628, 119920
80, 10B, 50, 0, hostLVD, 3.3715611784171555, 0.021297832750260797, 191872
80, 10B, 50, 0, hostFDO, 2.307191351486806, 1.3898157007383333e-05, 227848
80, 10B, 60, 0, hostVID, 2.7064835409422874, 0.14798945139146324, 143904
80, 10B, 60, 0, hostLVD, 3.3592916603244736, 0.02130893115523868, 227848
80, 10B, 60, 0, hostFDO, 2.5797756746332294, 0.0006830894821307594, 275816
80, 10B, 70, 0, hostVID, 2.893473005756764, 0.1841693389458353, 167888
80, 10B, 70, 0, hostLVD, 3.3333298210629594, 0.03154404096519649, 263824
80, 10B, 70, 0, hostFDO, 2.8580930342173683, 1.240501886164496e-05, 323784
80, 10B, 80, 0, hostVID, 3.3188009643852796, 0.13902681798977537, 179880
80, 10B, 80, 0, hostLVD, 3.3542007782960623, 0.04866363324522072, 299800
80, 10B, 80, 0, hostFDO, 3.0791972338061124, 0.00040572429518044264, 359760
80, 10B, 90, 0, hostVID, 3.5478125583214823, 0.1074196023750761, 203864
80, 10B, 90, 0, hostLVD, 3.3053915087643975, 0.03880928136597529, 335776
80, 10B, 90, 0, hostFDO, 3.2733309701075637, 2.1601863940146428e-05, 407728
80, 10B, 100, 0, hostVID, 3.73224005612729, 0.04797098251104717, 227848
80, 10B, 100, 0, hostLVD, 3.265899135910482, 0.03866678595629034, 371752
80, 10B, 100, 0, hostFDO, 3.4467248958145356, 1.2881896577729825e-05, 455696
80, 10B, 110, 0, hostVID, 3.810267052864559, 0.038166938517705695, 251832
80, 10B, 110, 0, hostLVD, 3.5895908900436386, 0.08560263167348361, 407728
80, 10B, 110, 0, hostFDO, 3.6679475950936444, 1.1365075880069073e-05, 503664
80, 10B, 120, 0, hostVID, 3.8972187141494183, 0.04259775507791753, 275816
80, 10B, 120, 0, hostLVD, 3.7455961401796394, 0.059408077470418194, 443704
80, 10B, 120, 0, hostFDO, 3.813769014029859, 1.2919180404942613e-05, 539640
80, 10B, 130, 0, hostVID, 3.9879968547369793, 0.05910018661897136, 299800
80, 10B, 130, 0, hostLVD, 3.852583887756196, 0.0643799329320201, 479680
80, 10B, 130, 0, hostFDO, 3.9478710541823343, 2.1944419790734406e-05, 587608
80, 10B, 140, 0, hostVID, 4.080147035188038, 0.0752708060670005, 323784
80, 10B, 140, 0, hostLVD, 3.9721044451414285, 0.04502467382494682, 515656
80, 10B, 140, 0, hostFDO, 4.0720266684150594, 1.6284476692655295e-05, 635576
80, 10B, 150, 0, hostVID, 4.019235851304577, 0.2186344290689876, 347768
80, 10B, 150, 0, hostLVD, 4.292998848171497, 0.03030443003886013, 551632
80, 10B, 150, 0, hostFDO, 4.187581528901711, 1.154358426089006e-05, 683544
80, R, 50, 0, hostVID, 3.174700506026167, 0.09307824995823566, 527648
80, R, 50, 0, hostLVD, 3.334153454160594, 0.05363126494359119, 527648
80, R, 50, 0, hostFDO, 2.344944518544116, 1.1932913366827172e-05, 527648
80, R, 60, 0, hostVID, 2.6986189295941228, 0.1370235356348392, 527648
80, R, 60, 0, hostLVD, 3.3522723091106124, 0.04852950942193352, 527648
80, R, 60, 0, hostFDO, 2.651006990315704, 1.4005294481732433e-05, 527648
80, R, 70, 0, hostVID, 2.8576931738371494, 0.15308521483580376, 527648
80, R, 70, 0, hostLVD, 3.343892487022219, 0.05620501499756655, 527648
80, R, 70, 0, hostFDO, 2.909714730565196, 1.0199657557155976e-05, 527648
80, R, 80, 0, hostVID, 3.3040507185748025, 0.1223841654389681, 527648
80, R, 80, 0, hostLVD, 3.3840351333268486, 0.04666260878299492, 527648
80, R, 80, 0, hostFDO, 3.1337839084749737, 5.435002638304875e-06, 527648
80, R, 90, 0, hostVID, 3.5728354069509565, 0.09616704947868222, 527648
80, R, 90, 0, hostLVD, 3.376894910137388, 0.05549238326295699, 527648
80, R, 90, 0, hostFDO, 3.331384179524098, 1.4935387243278718e-05, 527648
80, R, 100, 0, hostVID, 3.736302811704548, 0.053004662905288914, 527648
80, R, 100, 0, hostLVD, 3.3816517393045302, 0.04451906068150291, 527648
80, R, 100, 0, hostFDO, 3.5081295251492586, 7.73337724653068e-06, 527648
80, R, 110, 0, hostVID, 3.8272353430400887, 0.0395929860471433, 527648
80, R, 110, 0, hostLVD, 4.199650979783713, 0.04963887429239447, 527648
80, R, 110, 0, hostFDO, 3.6679475950936444, 1.1365075880069073e-05, 527648
80, R, 120, 0, hostVID, 3.926746644303845, 0.04666462664311125, 527648
80, R, 120, 0, hostLVD, 4.255417882956721, 0.041107746319583194, 527648
80, R, 120, 0, hostFDO, 3.813769014029859, 1.2919180404942613e-05, 527648
80, R, 130, 0, hostVID, 4.019179552393994, 0.046777111419015784, 527648
80, R, 130, 0, hostLVD, 4.294494766685413, 0.022292643390891365, 527648
80, R, 130, 0, hostFDO, 3.9478710541823343, 2.1944419790734406e-05, 527648
80, R, 140, 0, hostVID, 4.053274209016049, 0.179869447187339, 527648
80, R, 140, 0, hostLVD, 4.295198101912791, 0.02078678747732882, 527648
80, R, 140, 0, hostFDO, 4.0720266684150594, 1.6284476692655295e-05, 527648
80, R, 150, 0, hostVID, 3.980379816530575, 0.2099244285798312, 527648
80, R, 150, 0, hostLVD, 4.292558594158785, 0.026478784219279794, 527648
80, R, 150, 0, hostFDO, 4.187581528901711, 1.154358426089006e-05, 527648
90, B, 50, 0, hostVID, 1.313856894379527, 0.003335911505221754, 11992
90, B, 50, 0, hostLVD, 1.4879064905849437, 0.06206028330802437, 23984
90, B, 50, 0, hostFDO, 2.1808769413398257, 0.03070710093120808, 23984
90, B, 60, 0, hostVID, 2.8608399034782135, 0.10167506465370585, 23984
90, B, 60, 0, hostLVD, 1.553609994816636, 0.07504961224739282, 23984
90, B, 60, 0, hostFDO, 2.576702047100856, 0.0005614201314115269, 35976
90, B, 70, 0, hostVID, 3.091271158901786, 0.0929025785008769, 23984
90, B, 70, 0, hostLVD, 2.2678717889229563, 0.1007763658537368, 35976
90, B, 70, 0, hostFDO, 2.823331917568086, 8.160007075778791e-05, 35976
90, B, 80, 0, hostVID, 3.0780186931180054, 0.19428599562086718, 23984
90, B, 80, 0, hostLVD, 2.2731444090392023, 0.11661334254003534, 35976
90, B, 80, 0, hostFDO, 1.6467625148629892, 0.07217389311121745, 35976
90, B, 90, 0, hostVID, 3.099587619709919, 0.1607454370831692, 23984
90, B, 90, 0, hostLVD, 2.374897836408473, 0.09863336864959907, 35976
90, B, 90, 0, hostFDO, 3.265079838942367, 1.6771714539055202e-05, 47968
90, B, 100, 0, hostVID, 3.2684899356342365, 0.10590504504647688, 23984
90, B, 100, 0, hostLVD, 2.446854488275923, 0.12032057382354018, 47968
90, B, 100, 0, hostFDO, 3.4347325764678964, 0.0004916310738209108, 47968
90, B, 110, 0, hostVID, 3.266647337437751, 0.1812392185971911, 35976
90, B, 110, 0, hostLVD, 2.4478096684706925, 0.13263001987660236, 47968
90, B, 110, 0, hostFDO, 3.5795586560210957, 0.006217529203574342, 59960
90, B, 120, 0, hostVID, 3.7311686083163598, 0.051319110563188074, 35976
90, B, 120, 0, hostLVD, 2.4086117467958763, 0.16760167718649202, 47968
90, B, 120, 0, hostFDO, 3.727568948315902, 1.0164076965143783e-05, 59960
90, B, 130, 0, hostVID, 3.793713878485617, 0.04353525265131331, 35976
90, B, 130, 0, hostLVD, 2.3809249369469323, 0.15507367097124297, 47968
90, B, 130, 0, hostFDO, 3.847501013396544, 0.006066149439947601, 59960
90, B, 140, 0, hostVID, 3.8773029966525314, 0.047573670836711456, 35976
90, B, 140, 0, hostLVD, 2.4061165011148065, 0.21952475350653425, 59960
90, B, 140, 0, hostFDO, 3.971589514369172, 1.0018261262578837e-05, 71952
90, B, 150, 0, hostVID, 3.924567001695853, 0.05720026525365742, 35976
90, B, 150, 0, hostLVD, 2.4506539482529335, 0.23009659560079546, 59960
90, B, 150, 0, hostFDO, 4.080291386426987, 1.1287576433524001e-05, 71952
90, 5B, 50, 0, hostVID, 3.038609465723737, 0.07376134615864148, 59960
90, 5B, 50, 0, hostLVD, 3.3088549219506036, 0.029492443190845166, 95936
90, 5B, 50, 0, hostFDO, 2.3067130228668966, 0.0010965148039407445, 119920
90, 5B, 60, 0, hostVID, 2.7921855903714223, 0.1893178956316656, 71952
90, 5B, 60, 0, hostLVD, 3.3430447999384416, 0.02511549065131203, 119920
90, 5B, 60, 0, hostFDO, 2.6054030885296617, 9.421607740261063e-06, 143904
90, 5B, 70, 0, hostVID, 2.859106540174176, 0.18233592446420732, 83944
90, 5B, 70, 0, hostLVD, 3.3222249355750506, 0.02910524800054634, 131912
90, 5B, 70, 0, hostFDO, 2.8606458918526716, 9.52633090751424e-06, 167888
90, 5B, 80, 0, hostVID, 3.295623418534504, 0.13953052334137958, 95936
90, 5B, 80, 0, hostLVD, 3.4045985533046514, 0.019717088483781467, 155896
