n, q, tp, g, app, MOS, stdev, Queue
90, R, 90, F, hostLVD, 3.3859933440380354, 0.04640696620312035
90, R, 90, F, hostFDO, 3.331388724342669, 1.2890896357995366e-05
90, R, 100, F, hostVIP, 4.379231778277575, 0.00767631313342828
90, R, 100, F, hostVID, 3.7441478176246297, 0.04380695789795163
90, R, 100, F, hostLVD, 3.3827288350368883, 0.051386760132636586
90, R, 100, F, hostFDO, 3.508129469692158, 9.508051684162365e-06
90, R, 110, F, hostVID, 3.8324068008553662, 0.04162279180053033
90, R, 110, F, hostLVD, 4.185151568271785, 0.05443732591671676
90, R, 120, F, hostVID, 3.934549641084589, 0.04124628591027736
90, R, 120, F, hostLVD, 4.246304286294652, 0.041488469769007205
90, R, 130, F, hostVID, 3.998340111760243, 0.132146711195507
90, R, 130, F, hostLVD, 4.291985427132033, 0.024932116045070504
90, R, 140, F, hostVID, 4.042502781814626, 0.1968537915761163
90, R, 140, F, hostLVD, 4.295524232288074, 0.02302731121058481
90, R, 150, F, hostVID, 3.989511264129945, 0.19735338397939553
90, R, 150, F, hostLVD, 4.290272353797035, 0.028794668075935843
100, T, 50, S, hostVIP, 3.1705750089291445, 0.10771707611963091
100, T, 50, S, hostVID, 2.220555107238831, 0.26230548556039035
100, T, 50, S, hostLVD, 2.0587277813273577, 0.17173746672942394
100, T, 50, S, hostFDO, 2.2507327716182033, 0.14153139971228462
100, T, 60, S, hostVIP, 3.644373882063621, 0.10473381890519921
100, T, 60, S, hostVID, 2.4093621829573375, 0.2568701017777479
100, T, 60, S, hostLVD, 2.183514048559195, 0.16208662770969146
100, T, 60, S, hostFDO, 2.560891334605221, 0.1272667466855995
100, T, 70, S, hostVIP, 4.140354059364792, 0.0540647763551939
100, T, 70, S, hostVID, 2.585029798065412, 0.3283021847663359
100, T, 70, S, hostLVD, 2.376987767310213, 0.15218216360609788
100, T, 70, S, hostFDO, 2.81866480962454, 0.10207768854123189
100, T, 80, S, hostVIP, 4.340102714198203, 0.023376503243765
100, T, 80, S, hostVID, 2.7217570619426357, 0.3789475029250997
100, T, 80, S, hostLVD, 2.5035851187867104, 0.2023396088073317
100, T, 80, S, hostFDO, 3.04927164003808, 0.11407393606281005
100, T, 90, S, hostVIP, 4.375854404222939, 0.00927698112006858
100, T, 90, S, hostVID, 2.89224075782861, 0.40228294465135617
100, T, 90, S, hostLVD, 2.658646546149546, 0.18285447137321117
100, T, 90, S, hostFDO, 3.2397545140862904, 0.08525156672650265
100, T, 100, S, hostVIP, 4.37878145278255, 0.007513923566234462
100, T, 100, S, hostVID, 3.2591537852839547, 0.34113508576690643
100, T, 100, S, hostLVD, 2.9043308779756423, 0.2749043811157275
100, T, 100, S, hostFDO, 3.404148868065536, 0.08369440711061404
100, T, 110, S, hostVID, 3.527554669459932, 0.30205905395770566
100, T, 120, S, hostVID, 3.468771390846144, 0.33940718255844965
100, T, 130, S, hostVID, 3.511510943888306, 0.32267550332434736
100, T, 140, S, hostVID, 3.666306092485444, 0.3281744369496983
100, T, 150, S, hostVID, 3.6835671981841056, 0.3106589423282563
100, B, 50, S, hostVIP, 3.330883127630783, 0.10846256905107789
100, B, 50, S, hostVID, 2.326550227064233, 0.2850268684858818
100, B, 50, S, hostLVD, 2.6828839151212582, 0.2192703554017421
100, B, 50, S, hostFDO, 2.3813400210756064, 0.09939842380560797
100, B, 60, S, hostVIP, 3.784846528553516, 0.08323648343104553
100, B, 60, S, hostVID, 2.571617808830033, 0.31250393398143667
100, B, 60, S, hostLVD, 2.896249475255619, 0.25264091241448555
100, B, 60, S, hostFDO, 2.689302652515192, 0.09024832470308433
100, B, 70, S, hostVIP, 4.245300665547656, 0.03151945236497533
100, B, 70, S, hostVID, 2.779522003410315, 0.3307010829126028
100, B, 70, S, hostLVD, 3.1107693718111125, 0.1887490921318567
100, B, 70, S, hostFDO, 2.951910289782682, 0.06022823472717781
100, B, 80, S, hostVIP, 4.378612652863301, 0.007515568169727191
100, B, 80, S, hostVID, 2.9267595402969784, 0.36051458349134213
100, B, 80, S, hostLVD, 3.1932072605693587, 0.30227975467621643
100, B, 80, S, hostFDO, 3.194553994763278, 0.10397427444959158
100, B, 90, S, hostVIP, 4.378724337806515, 0.007514600685365922
100, B, 90, S, hostVID, 3.120151937450391, 0.3862247337556442
100, B, 90, S, hostLVD, 3.2672106110434513, 0.24077701082239417
100, B, 90, S, hostFDO, 3.3921086971551313, 0.08178690174405508
100, B, 100, S, hostVIP, 4.37878145278255, 0.007513923566234462
100, B, 100, S, hostVID, 3.5366563809368357, 0.3143798117346206
100, B, 100, S, hostLVD, 3.434825137528673, 0.2573461229649731
100, B, 100, S, hostFDO, 3.5755612917743385, 0.08498058658253413
100, B, 110, S, hostVID, 3.6420265515391015, 0.2748970124163351
100, B, 120, S, hostVID, 3.6687952244981505, 0.3233009728205893
100, B, 130, S, hostVID, 3.7333727993622476, 0.2621957031362421
100, B, 140, S, hostVID, 3.789703544752256, 0.26589906928902163
100, B, 150, S, hostVID, 3.8677769170114047, 0.23570082247693944
100, B, 50, F, hostVIP, 2.564083358000813, 0.14357556181316955
100, B, 50, F, hostVID, 1.3140784667696417, 0.002761427536552983
100, B, 50, F, hostLVD, 1.4827889290187743, 0.06148333231267882
100, B, 50, F, hostFDO, 2.1866326019704885, 0.028065434053629993
100, B, 60, F, hostVIP, 2.914893669447992, 0.13970544553382364
100, B, 60, F, hostVID, 2.8582391720242986, 0.11590480271291821
100, B, 60, F, hostLVD, 1.7508286367321229, 0.1039662760048635
100, B, 60, F, hostFDO, 2.576747678307261, 8.795150611670834e-05
100, B, 70, F, hostVIP, 3.3384907127563674, 0.1269420866337227
100, B, 70, F, hostVID, 3.099043285983798, 0.07680871669454488
100, B, 70, F, hostLVD, 2.1983048816331734, 0.10423893264657753
100, B, 70, F, hostFDO, 2.8233135280194417, 7.000730805788624e-05
100, B, 80, F, hostVIP, 3.8515777050806848, 0.09336808882119953
100, B, 80, F, hostVID, 3.0486811339279507, 0.20231375308090094
100, B, 80, F, hostLVD, 2.2842241360014377, 0.12316377577965511
100, B, 80, F, hostFDO, 1.5754800557056896, 0.07395959399508158
100, B, 90, F, hostVIP, 4.295850444195803, 0.03686149807938079
100, B, 90, F, hostVID, 3.1133982445419552, 0.1702897747438663
100, B, 90, F, hostLVD, 2.3624897505004308, 0.12131091898456862
100, B, 90, F, hostFDO, 3.2650864056667293, 1.4739736445962908e-05
100, B, 100, F, hostVIP, 4.378783420151867, 0.007514388547084469
100, B, 100, F, hostVID, 3.289173709001463, 0.10131462375621092
100, B, 100, F, hostLVD, 2.4406564084566478, 0.11915179026319332
100, B, 100, F, hostFDO, 3.4347403329808426, 0.0004630205830550437
100, B, 110, F, hostVID, 3.180387172865911, 0.21532038539521547
100, B, 110, F, hostLVD, 2.4556302787175173, 0.1283756770501885
100, B, 120, F, hostVID, 3.7285093120614983, 0.046809462883476476
100, B, 120, F, hostLVD, 2.369127751443683, 0.15377960336955554
100, B, 130, F, hostVID, 3.8043859770184913, 0.04495509061655313
100, B, 130, F, hostLVD, 2.3937724419045305, 0.18209855412911288
100, B, 140, F, hostVID, 3.8764528529404463, 0.05287271104583924
100, B, 140, F, hostLVD, 2.4027579108842767, 0.20711526316915507
100, B, 150, F, hostVID, 3.921282633867699, 0.08202317553455972
100, B, 150, F, hostLVD, 2.4331354332403095, 0.2165261198937647
100, 5B, 50, S, hostVIP, 3.2684968848478957, 0.10850493316741575
100, 5B, 50, S, hostVID, 2.528320904053087, 0.2671713184383875
100, 5B, 50, S, hostLVD, 3.0839917769663954, 0.1933955805738235
100, 5B, 50, S, hostFDO, 2.4028480419564686, 0.11667004405086137
100, 5B, 60, S, hostVIP, 3.6300880051427287, 0.09936609839231463
100, 5B, 60, S, hostVID, 2.687597451564929, 0.2767090697658286
100, 5B, 60, S, hostLVD, 3.1792606587751053, 0.28658828183043045
100, 5B, 60, S, hostFDO, 2.701108442951717, 0.06904237940256477
100, 5B, 70, S, hostVIP, 4.043235330702898, 0.047004491847387656
100, 5B, 70, S, hostVID, 3.013042035226692, 0.27539495231504946
100, 5B, 70, S, hostLVD, 3.1934579687443727, 0.3402186016399353
100, 5B, 70, S, hostFDO, 2.954993912441519, 0.0709311237745037
100, 5B, 80, S, hostVIP, 4.378612652863301, 0.007515568169727191
100, 5B, 80, S, hostVID, 3.2962159931339983, 0.27267375215887035
100, 5B, 80, S, hostLVD, 3.2890005134614166, 0.2422781610399665
100, 5B, 80, S, hostFDO, 3.1939794456075257, 0.06293771009397879
100, 5B, 90, S, hostVIP, 4.378724337806515, 0.007514600685365922
100, 5B, 90, S, hostVID, 3.4451803753750383, 0.293587999872373
100, 5B, 90, S, hostLVD, 3.280584686066759, 0.44512967452010965
100, 5B, 90, S, hostFDO, 3.4078063323166354, 0.08461567993100026
100, 5B, 100, S, hostVIP, 4.37878145278255, 0.007513923566234462
100, 5B, 100, S, hostVID, 3.6213796271055085, 0.23919047102903654
100, 5B, 100, S, hostLVD, 3.355199422208019, 0.3383355575891747
100, 5B, 100, S, hostFDO, 3.580085647254753, 0.08985682944336527
100, 5B, 110, S, hostVID, 3.7190217374640766, 0.22320069739573356
100, 5B, 120, S, hostVID, 3.7480767998574436, 0.27742763491701045
100, 5B, 130, S, hostVID, 3.7522734946190024, 0.290658348988037
100, 5B, 140, S, hostVID, 3.8759086743717464, 0.20935041966702794
100, 5B, 150, S, hostVID, 3.875113733862207, 0.23727391147074278
100, 5B, 50, F, hostVIP, 2.472085006837711, 0.14675801981343164
100, 5B, 50, F, hostVID, 3.035689036568379, 0.07883971066874333
100, 5B, 50, F, hostLVD, 3.305936086514111, 0.029050717111880394
100, 5B, 50, F, hostFDO, 2.3067410563491446, 0.0010401870467684191
100, 5B, 60, F, hostVIP, 2.8077543141002512, 0.14619970381437772
100, 5B, 60, F, hostVID, 2.806587438446868, 0.18006972777351746
100, 5B, 60, F, hostLVD, 3.3391867591246913, 0.024643648494934674
100, 5B, 60, F, hostFDO, 2.6054067680901705, 1.1360170370569723e-05
100, 5B, 70, F, hostVIP, 3.168963302462168, 0.14236891140562768
100, 5B, 70, F, hostVID, 2.8606365321773506, 0.1606232624258398
100, 5B, 70, F, hostLVD, 3.3216117715225706, 0.02918792683535687
100, 5B, 70, F, hostFDO, 2.8606499453951444, 7.02100581797552e-06
100, 5B, 80, F, hostVIP, 3.664981442394486, 0.12131231338450713
100, 5B, 80, F, hostVID, 3.288974477191961, 0.13639674735476587
100, 5B, 80, F, hostLVD, 3.404443237700836, 0.019505939042719352
100, 5B, 80, F, hostFDO, 3.0742388142865638, 0.0037114803946767436
100, 5B, 90, F, hostVIP, 4.198848017944441, 0.07202418465878414
100, 5B, 90, F, hostVID, 3.5504599175138, 0.11008392572558301
100, 5B, 90, F, hostLVD, 3.416207309781938, 0.017283444099112585
100, 5B, 90, F, hostFDO, 3.269136407241541, 1.4585391767503199e-05
100, 5B, 100, F, hostVIP, 4.378783420151867, 0.007514388547084469
100, 5B, 100, F, hostVID, 3.7204747870642665, 0.05569471416057068
100, 5B, 100, F, hostLVD, 3.4176649121862965, 0.017978510877175287
100, 5B, 100, F, hostFDO, 3.439288641299738, 1.1202662636058578e-05
100, 5B, 110, F, hostVID, 3.796063181203905, 0.04003329067103778
100, 5B, 110, F, hostLVD, 3.6195163074123253, 0.14511853005906608
100, 5B, 120, F, hostVID, 3.887879012384694, 0.04265444462414278
100, 5B, 120, F, hostLVD, 3.9124666912041195, 0.07387795240647077
100, 5B, 130, F, hostVID, 3.976392706066425, 0.045155254994446344
100, 5B, 130, F, hostLVD, 4.038582877077122, 0.050162793673934315
100, 5B, 140, F, hostVID, 4.05932800529922, 0.08598923107306129
100, 5B, 140, F, hostLVD, 3.981298270601116, 0.06898252157904569
100, 5B, 150, F, hostVID, 4.02809413399445, 0.19425032263784775
100, 5B, 150, F, hostLVD, 3.960493836435737, 0.055153266443259075
100, 10B, 50, S, hostVIP, 2.975061580381143, 0.10537630080569156
100, 10B, 50, S, hostVID, 2.5072892791054207, 0.2707283522719111
100, 10B, 50, S, hostLVD, 3.0839917769663954, 0.1933955805738235
100, 10B, 50, S, hostFDO, 2.4028480419564686, 0.11667004405086137
100, 10B, 60, S, hostVIP, 3.473647435556857, 0.10039480448143298
100, 10B, 60, S, hostVID, 2.687597451564929, 0.2767090697658286
100, 10B, 60, S, hostLVD, 3.1792606587751053, 0.28658828183043045
100, 10B, 60, S, hostFDO, 2.701108442951717, 0.06904237940256477
100, 10B, 70, S, hostVIP, 4.037438746841355, 0.048325384052649356
100, 10B, 70, S, hostVID, 3.013042035226692, 0.27539495231504946
100, 10B, 70, S, hostLVD, 3.1934579687443727, 0.3402186016399353
100, 10B, 70, S, hostFDO, 2.954993912441519, 0.0709311237745037
100, 10B, 80, S, hostVIP, 4.378612652863301, 0.007515568169727191
100, 10B, 80, S, hostVID, 3.2962159931339983, 0.27267375215887035
100, 10B, 80, S, hostLVD, 3.2890005134614166, 0.2422781610399665
100, 10B, 80, S, hostFDO, 3.1939794456075257, 0.06293771009397879
100, 10B, 90, S, hostVIP, 4.378724337806515, 0.007514600685365922
100, 10B, 90, S, hostVID, 3.4451803753750383, 0.293587999872373
100, 10B, 90, S, hostLVD, 3.280584686066759, 0.44512967452010965
100, 10B, 90, S, hostFDO, 3.4078063323166354, 0.08461567993100026
100, 10B, 100, S, hostVIP, 4.37878145278255, 0.007513923566234462
100, 10B, 100, S, hostVID, 3.6213796271055085, 0.23919047102903654
100, 10B, 100, S, hostLVD, 3.355199422208019, 0.3383355575891747
100, 10B, 100, S, hostFDO, 3.580085647254753, 0.08985682944336527
100, 10B, 110, S, hostVID, 3.7190217374640766, 0.22320069739573356
100, 10B, 120, S, hostVID, 3.7480767998574436, 0.27742763491701045
100, 10B, 130, S, hostVID, 3.7522734946190024, 0.290658348988037
100, 10B, 140, S, hostVID, 3.8759086743717464, 0.20935041966702794
100, 10B, 150, S, hostVID, 3.875113733862207, 0.23727391147074278
100, 10B, 50, F, hostVIP, 2.40162871374899, 0.15402074091520251
100, 10B, 50, F, hostVID, 3.159383905168292, 0.06942766082746248
100, 10B, 50, F, hostLVD, 3.3655439234169093, 0.02307632513446563
100, 10B, 50, F, hostFDO, 2.3071980386108124, 9.159783229473785e-06
100, 10B, 60, F, hostVIP, 2.7175839088229563, 0.1522101034468307
100, 10B, 60, F, hostVID, 2.7005789990995632, 0.12784106901768733
100, 10B, 60, F, hostLVD, 3.358683427154119, 0.02470776666971305
100, 10B, 60, F, hostFDO, 2.579681228536056, 1.280330225629915e-05
100, 10B, 70, F, hostVIP, 3.1054763665796172, 0.14487793361206427
100, 10B, 70, F, hostVID, 2.82376969731471, 0.1566274854723195
100, 10B, 70, F, hostLVD, 3.333197280278109, 0.032709212022708024
100, 10B, 70, F, hostFDO, 2.858103838272421, 9.863624857138195e-06
100, 10B, 80, F, hostVIP, 3.6150819849240454, 0.13032134358643604
100, 10B, 80, F, hostVID, 3.2755067931546638, 0.14610143935278405
100, 10B, 80, F, hostLVD, 3.3580331367329497, 0.04145090521600448
100, 10B, 80, F, hostFDO, 3.078506076599678, 0.0019545299308977022
100, 10B, 90, F, hostVIP, 4.188527417190874, 0.0759088305876543
100, 10B, 90, F, hostVID, 3.5503193428113327, 0.12496846102507046
100, 10B, 90, F, hostLVD, 3.306738596128339, 0.04734183073427141
100, 10B, 90, F, hostFDO, 3.2733425929630076, 1.6978319197395487e-05
100, 10B, 100, F, hostVIP, 4.378783420151867, 0.007514388547084469
100, 10B, 100, F, hostVID, 3.733277268874049, 0.048584514923865736
100, 10B, 100, F, hostLVD, 3.2674447498739116, 0.03453859118336861
100, 10B, 110, F, hostVID, 3.8140852664222185, 0.046441162305292306
100, 10B, 110, F, hostLVD, 3.57901435548193, 0.07419953247545673
100, 10B, 120, F, hostVID, 3.902258914490776, 0.04688632716138753
100, 10B, 120, F, hostLVD, 3.759231013416492, 0.06636514235747715
100, 10B, 130, F, hostVID, 3.982224906251141, 0.10469484356224307
100, 10B, 130, F, hostLVD, 3.843786545738027, 0.07318380976541465
100, 10B, 140, F, hostVID, 4.038918089198328, 0.13821631593124706
100, 10B, 140, F, hostLVD, 3.9542690226258728, 0.06662606643328928
100, 10B, 150, F, hostVID, 4.011738568641671, 0.20238999151426715
100, 10B, 150, F, hostLVD, 4.2887863001666044, 0.023519646363150327
100, R, 50, S, hostVIP, 2.975061580381143, 0.10537630080569156
100, R, 50, S, hostVID, 2.5072892791054207, 0.2707283522719111
100, R, 50, S, hostLVD, 3.0839917769663954, 0.1933955805738235
100, R, 50, S, hostFDO, 2.4028480419564686, 0.11667004405086137
100, R, 60, S, hostVIP, 3.473647435556857, 0.10039480448143298
100, R, 60, S, hostVID, 2.687597451564929, 0.2767090697658286
100, R, 60, S, hostLVD, 3.1792606587751053, 0.28658828183043045
100, R, 60, S, hostFDO, 2.701108442951717, 0.06904237940256477
100, R, 70, S, hostVIP, 4.037438746841355, 0.048325384052649356
100, R, 70, S, hostVID, 3.013042035226692, 0.27539495231504946
100, R, 70, S, hostLVD, 3.1934579687443727, 0.3402186016399353
100, R, 70, S, hostFDO, 2.954993912441519, 0.0709311237745037
100, R, 80, S, hostVIP, 4.378612652863301, 0.007515568169727191
100, R, 80, S, hostVID, 3.2962159931339983, 0.27267375215887035
100, R, 80, S, hostLVD, 3.2890005134614166, 0.2422781610399665
100, R, 80, S, hostFDO, 3.1939794456075257, 0.06293771009397879
100, R, 90, S, hostVIP, 4.378724337806515, 0.007514600685365922
100, R, 90, S, hostVID, 3.4451803753750383, 0.293587999872373
100, R, 90, S, hostLVD, 3.280584686066759, 0.44512967452010965
100, R, 90, S, hostFDO, 3.4078063323166354, 0.08461567993100026
100, R, 100, S, hostVIP, 4.37878145278255, 0.007513923566234462
100, R, 100, S, hostVID, 3.6213796271055085, 0.23919047102903654
100, R, 100, S, hostLVD, 3.355199422208019, 0.3383355575891747
100, R, 100, S, hostFDO, 3.580085647254753, 0.08985682944336527
100, R, 110, S, hostVID, 3.7190217374640766, 0.22320069739573356
100, R, 120, S, hostVID, 3.7480767998574436, 0.27742763491701045
100, R, 130, S, hostVID, 3.7522734946190024, 0.290658348988037
100, R, 140, S, hostVID, 3.8759086743717464, 0.20935041966702794
100, R, 150, S, hostVID, 3.875113733862207, 0.23727391147074278
100, R, 50, F, hostVIP, 1.0164777799975497, 0.026585120642055503
100, R, 50, F, hostVID, 3.1736606035007062, 0.08011965468922647
100, R, 50, F, hostLVD, 3.329404330720305, 0.04865949321022527
100, R, 50, F, hostFDO, 2.3449481185848975, 8.764153485544779e-06
100, R, 60, F, hostVIP, 1.1155226553871305, 0.153689620161687
100, R, 60, F, hostVID, 2.670959239140686, 0.14845858203271664
100, R, 60, F, hostLVD, 3.3422580308178906, 0.051046812338397585
100, R, 60, F, hostFDO, 2.6510123767135982, 1.0983777413681095e-05
100, R, 70, F, hostVIP, 1.9186483251097177, 0.31910709605096116
100, R, 70, F, hostVID, 2.883943066489012, 0.17347479691353912
100, R, 70, F, hostLVD, 3.3472776958738026, 0.05326223559768037
100, R, 70, F, hostFDO, 2.9097165489227765, 1.0077534743418269e-05
100, R, 80, F, hostVIP, 3.1953290394137026, 0.25528652175684385
100, R, 80, F, hostVID, 3.318209141507673, 0.12186506175993128
100, R, 80, F, hostLVD, 3.3722169765685224, 0.04126138407063582
100, R, 80, F, hostFDO, 3.133787080652021, 6.622363566607194e-06
100, R, 90, F, hostVIP, 4.149222882790753, 0.10093558023149064
100, R, 90, F, hostVID, 3.571852781757025, 0.1152577826776146
100, R, 90, F, hostLVD, 3.381373045296339, 0.047695630441387235
100, R, 90, F, hostFDO, 3.3313926781132945, 1.0409466120875472e-05
100, R, 100, F, hostVIP, 4.378783420151867, 0.007514388547084469
100, R, 100, F, hostVID, 3.7370389974347735, 0.053605937724092334
100, R, 100, F, hostLVD, 3.377534023641757, 0.04991064552933983
100, R, 100, F, hostFDO, 3.508130633714464, 9.799943561529112e-06
100, R, 110, F, hostVID, 3.8341234172536325, 0.043317242072895494
100, R, 110, F, hostLVD, 4.18801623142763, 0.05129391990650883
100, R, 120, F, hostVID, 3.927718033349386, 0.04288949755060658
100, R, 120, F, hostLVD, 4.253745751332292, 0.02702933308445799
100, R, 130, F, hostVID, 3.9970734857378067, 0.10403540996419507
100, R, 130, F, hostLVD, 4.291336495683772, 0.019507732986040905
100, R, 140, F, hostVID, 4.047438689445563, 0.18849870947864925
100, R, 140, F, hostLVD, 4.292502385034536, 0.02140969186961247
100, R, 150, F, hostVID, 3.9617088260812685, 0.18563202656581565
100, R, 150, F, hostLVD, 4.290729070057516, 0.02112719605767651
1, B, 50, S, hostVIP, 1.2592210314308379, 0.0
1, B, 60, S, hostVIP, 1.215716360483494, 0.0
1, B, 70, S, hostVIP, 1.3489284864843045, 0.0
1, B, 80, S, hostVIP, 2.008174307237448, 0.0
1, B, 90, S, hostVIP, 2.86641290079938, 0.0
1, B, 100, S, hostVIP, 4.352747043006647, 0.0
1, B, 110, S, hostVIP, 4.353730287298028, 0.0
1, B, 120, S, hostVIP, 4.354547354953043, 0.0
1, B, 130, S, hostVIP, 4.355237083316809, 0.0
1, B, 140, S, hostVIP, 4.35582708403886, 0.0
1, B, 150, S, hostVIP, 4.356337525087779, 0.0
1, 5B, 50, S, hostVIP, 1.1337069828804731, 0.0
1, 5B, 60, S, hostVIP, 1.1387572289106844, 0.0
1, 5B, 70, S, hostVIP, 1.232203866079656, 0.0
1, 5B, 80, S, hostVIP, 1.3972260760238204, 0.0
1, 5B, 90, S, hostVIP, 1.7226398268580831, 0.0
1, 5B, 100, S, hostVIP, 4.352747043006647, 0.0
1, 5B, 110, S, hostVIP, 4.353730287298028, 0.0
1, 5B, 120, S, hostVIP, 4.354547354953043, 0.0
1, 5B, 130, S, hostVIP, 4.355237083316809, 0.0
1, 5B, 140, S, hostVIP, 4.35582708403886, 0.0
1, 5B, 150, S, hostVIP, 4.356337525087779, 0.0
1, 10B, 50, S, hostVIP, 1.1277464579227972, 0.0
1, 10B, 60, S, hostVIP, 1.130306757759881, 0.0
1, 10B, 70, S, hostVIP, 1.2263836542627125, 0.0
1, 10B, 80, S, hostVIP, 1.388200267969629, 0.0
1, 10B, 90, S, hostVIP, 1.7028703374881125, 0.0
1, 10B, 100, S, hostVIP, 4.352747043006647, 0.0
1, 10B, 110, S, hostVIP, 4.353730287298028, 0.0
1, 10B, 120, S, hostVIP, 4.354547354953043, 0.0
1, 10B, 130, S, hostVIP, 4.355237083316809, 0.0
1, 10B, 140, S, hostVIP, 4.35582708403886, 0.0
1, 10B, 150, S, hostVIP, 4.356337525087779, 0.0
1, B, 50, F, hostFDO, 2.1387859731246994, 0.0
1, B, 60, F, hostFDO, 2.5687371821993, 0.0
1, B, 70, F, hostFDO, 2.7802726384239, 0.0
1, B, 75, F, hostFDO, 2.872954850556, 0.0
1, B, 80, F, hostFDO, 3.0330228291398, 0.0
1, B, 81, F, hostFDO, 3.0878324137479, 0.0
1, B, 90, F, hostFDO, 3.2341288694217, 0.0
1, B, 100, F, hostFDO, 3.3781559535958, 0.0
1, B, 106, F, hostFDO, 3.5248161078443, 0.0
1, B, 107, F, hostFDO, 3.5374053601328, 0.0
1, B, 108, F, hostFDO, 3.5517060299845, 0.0
1, B, 110, F, hostFDO, 3.5768897454378994, 0.0
1, B, 120, F, hostFDO, 3.6974056891477, 0.0
1, B, 130, F, hostFDO, 3.8066004002688993, 0.0
1, B, 140, F, hostFDO, 3.9571763992961, 0.0
1, B, 150, F, hostFDO, 4.052416250045299, 0.0
10, B, 50, F, hostFDO, 1.3447755540432649, 0.05833681953472421
10, B, 60, F, hostFDO, 2.5759391471005615, 0.0016361884967667087
10, B, 70, F, hostFDO, 2.823310847384413, 0.0015924358519232645
10, B, 75, F, hostFDO, 2.92230815058649, 0.010538382393200953
10, B, 80, F, hostFDO, 2.287458924824366, 0.052427970598734164
10, B, 81, F, hostFDO, 2.8858930800899527, 0.015635963238450335
10, B, 90, F, hostFDO, 3.263394129319055, 0.0032169490728884828
10, B, 100, F, hostFDO, 3.4298274171856256, 0.007765523059482969
10, B, 106, F, hostFDO, 2.6039289205274283, 0.04413972662260264
10, B, 107, F, hostFDO, 2.8599729237443947, 0.044287031208559535
10, B, 108, F, hostFDO, 3.538092143149904, 0.006647951056196192
10, B, 110, F, hostFDO, 3.57929875548981, 0.006104322951317818
10, B, 120, F, hostFDO, 3.7266077526792882, 0.0015569008017649567
10, B, 130, F, hostFDO, 3.8346512376927233, 0.005273073163141773
10, B, 140, F, hostFDO, 3.962268803442145, 0.0026618110035824603
10, B, 150, F, hostFDO, 4.079517947605162, 0.0015145142046972884
20, B, 50, F, hostFDO, 1.6817597933159716, 0.04896495092169761
20, B, 60, F, hostFDO, 2.5755510956988, 0.0021323666568386335
20, B, 70, F, hostFDO, 2.8229392030744176, 4.577702862746581e-05
20, B, 75, F, hostFDO, 2.9326532938094165, 0.002295961930185276
20, B, 80, F, hostFDO, 2.0553100758813585, 0.07125297831811678
20, B, 81, F, hostFDO, 2.8608667633350233, 0.022402491354651843
20, B, 90, F, hostFDO, 3.2644896642402816, 0.0021270524287204605
20, B, 100, F, hostFDO, 3.433474715756091, 0.002252718137530479
20, B, 106, F, hostFDO, 2.412935500052134, 0.07196559992843905
20, B, 107, F, hostFDO, 2.9690290234251235, 0.050185994718454134
20, B, 108, F, hostFDO, 3.5429271297096103, 0.006259704903281537
20, B, 110, F, hostFDO, 3.5771931513156474, 0.00473573695623664
20, B, 120, F, hostFDO, 3.7274320119493045, 3.3641789311213725e-05
20, B, 130, F, hostFDO, 3.835999856287714, 0.008364437873711626
20, B, 140, F, hostFDO, 3.9673157732731608, 0.004972962864358739
20, B, 150, F, hostFDO, 4.0794259238467765, 0.0017264702039204056
30, B, 50, F, hostFDO, 1.9156684917751612, 0.05980360742953752
30, B, 60, F, hostFDO, 2.575597811701513, 0.002492657076474414
30, B, 70, F, hostFDO, 2.822976155463783, 1.9441430118818094e-05
30, B, 75, F, hostFDO, 2.93307872892151, 0.0008430488711505973
30, B, 80, F, hostFDO, 2.015102607200095, 0.04413734180971369
30, B, 81, F, hostFDO, 2.9216348716470706, 0.028225611040030213
30, B, 90, F, hostFDO, 3.263879969780971, 0.0027204620583967886
30, B, 100, F, hostFDO, 3.4334780239958, 0.0027038368171594463
30, B, 106, F, hostFDO, 2.3073100521345045, 0.07468168536480589
30, B, 107, F, hostFDO, 3.032640021823663, 0.055412938581951864
30, B, 108, F, hostFDO, 3.5151000790522864, 0.006032304070018234
30, B, 110, F, hostFDO, 3.5803721090196046, 0.004668735146841395
30, B, 120, F, hostFDO, 3.727481696367621, 2.7888384921562846e-05
30, B, 130, F, hostFDO, 3.8388494798998773, 0.0073382266282357176
30, B, 140, F, hostFDO, 3.969253038178111, 0.003423435354125109
30, B, 150, F, hostFDO, 4.080196892900015, 2.6157819073179917e-05
40, B, 50, F, hostFDO, 2.021317193477232, 0.047498967485697714
40, B, 60, F, hostFDO, 2.5755057043435476, 0.0026978087147807063
40, B, 70, F, hostFDO, 2.82300976810617, 5.050169846466203e-05
40, B, 75, F, hostFDO, 2.9329412740587584, 2.2417696718581505e-05
40, B, 80, F, hostFDO, 2.0207390160641427, 0.05780703685147772
40, B, 81, F, hostFDO, 2.89689614944188, 0.02835730637991056
40, B, 90, F, hostFDO, 3.2637087670834095, 0.002881204775254626
40, B, 100, F, hostFDO, 3.4345020381762694, 0.0010255736160514435
40, B, 106, F, hostFDO, 2.2433490403230096, 0.05217154318695795
40, B, 107, F, hostFDO, 3.0315861765603462, 0.0662858524934775
40, B, 108, F, hostFDO, 3.5212763058717362, 0.005984000322468081
40, B, 110, F, hostFDO, 3.5817942428114313, 0.005415316913979897
